trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,trial_status
0,known_visit,ACBBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,79.90643103427443,79.90643103427443,0,0,0,155,45,154,5,10,0,0,0,0.0,0,457,0,1070,3207,0,159,911,318,752,0.0,21.4,15.04,acbba_entry:752;collision_intent:159;state:159,0.1100000000000001,0.051948051948051965,completed
1,known_visit,ACBBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,86.74775084249048,86.74775084249048,0,0,0,166,49,165,5,10,1,1,0,0.0,0,497,0,1135,3402,0,173,962,343,792,0.0,22.7,15.84,acbba_entry:792;collision_intent:173;state:170,0.1100000000000001,0.05303030303030298,completed
2,known_visit,ACBBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,76.61431007829486,76.61431007829486,1,1,1,148,42,150,2,3,1,1,0,0.0,0,437,0,920,2757,0,152,768,304,616,0.0,18.4,12.32,acbba_entry:616;collision_intent:152;state:152,0.1100000000000001,0.046666666666666634,completed
3,known_visit,ACBBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,98.78987198860573,98.78987198860573,7,7,7,187,56,180,11,7,0,0,0,0.0,0,558,0,1105,3312,0,191,914,382,723,0.0,22.1,14.46,acbba_entry:723;collision_intent:191;state:191,0.1299999999999999,0.11111111111111116,completed
4,known_visit,ACBBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,73.00439235296628,73.00439235296628,2,2,2,151,41,150,5,8,0,0,0,0.0,0,416,0,956,2865,0,155,801,310,646,0.0,19.12,12.92,acbba_entry:646;collision_intent:155;state:155,0.1200000000000001,0.036666666666666625,completed
5,known_visit,ACBBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,71.55811535434918,71.55811535434918,3,3,3,153,40,146,11,8,2,2,0,0.0,0,393,0,1047,3138,0,157,890,314,733,0.0,20.94,14.66,acbba_entry:733;collision_intent:157;state:157,0.06000000000000005,0.051369863013698724,completed
6,known_visit,ACBBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,77.39398577809628,77.39398577809628,0,0,0,154,43,154,4,13,4,2,1,5.0,1,438,0,1097,3288,0,163,934,321,776,0.0,21.94,15.52,acbba_entry:776;collision_intent:163;state:158,0.050000000000000044,0.04220779220779214,completed
7,known_visit,ACBBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,94.0373365073634,94.0373365073634,7,7,7,180,52,169,15,16,0,0,0,0.0,0,536,0,1182,3543,0,187,995,371,811,0.0,23.64,16.22,acbba_entry:811;collision_intent:187;state:184,0.16999999999999993,0.04585798816568043,completed
8,known_visit,ACBBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,82.48324310493894,82.48324310493894,1,1,1,164,46,164,4,13,1,1,0,0.0,0,473,0,1021,3060,0,171,850,339,682,0.0,20.42,13.64,acbba_entry:682;collision_intent:171;state:168,0.1200000000000001,0.054878048780487854,completed
9,known_visit,ACBBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_acbba_topk010,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,85.07249323040429,85.07249323040429,4,4,4,172,47,167,9,12,0,0,0,0.0,0,478,0,1143,3426,0,182,961,358,785,0.0,22.86,15.7,acbba_entry:785;collision_intent:182;state:176,0.1200000000000001,0.07335329341317376,completed
