trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_solve_time_ms_team_total,candidate_filter_calls_total,candidate_filter_time_ms_team_total,trial_status,allocator_time_ms_team_max,allocator_solve_time_ms_team_max,candidate_filter_time_ms_team_max
0,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,66.74415934222003,66.74415934222003,0,0,0,133,38,137,0,8,0,0,0,0.0,0,386,0,464,1389,0,136,328,273,191,0.0,9.28,3.82,collision_intent:136;hipc_clear_bundle:3;hipc_entry:188;state:137,0.08000000000000007,0.06021897810218979,171,626.2791,516.6485,171,109.6306,completed,17.854,16.501,2.0702
1,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,83.93912637708301,83.93912637708301,2,2,2,158,47,152,10,14,0,0,0,0.0,0,482,0,570,1707,0,162,408,324,246,0.0,11.4,4.92,collision_intent:162;hipc_clear_bundle:3;hipc_entry:243;state:162,0.16999999999999993,0.09539473684210531,234,613.7424,467.0727,234,146.6697,completed,13.7582,12.4308,2.4343
2,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,93.70785316748928,93.70785316748928,3,3,3,171,54,162,13,13,1,1,0,0.0,0,541,0,549,1644,0,176,373,351,198,0.0,10.98,3.96,collision_intent:176;hipc_clear_bundle:3;hipc_entry:195;state:175,0.06000000000000005,0.08641975308641969,265,516.0831,380.8808,265,135.2023,completed,11.8728,10.5978,1.4348
3,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,77.06475048658724,77.06475048658724,1,1,1,151,44,149,6,5,0,0,0,0.0,0,443,0,515,1542,0,154,361,309,206,0.0,10.3,4.12,collision_intent:154;hipc_clear_bundle:3;hipc_entry:203;state:155,0.050000000000000044,0.052013422818791843,195,592.1279,466.8243,195,125.3036,completed,13.1901,11.6839,1.8775
4,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,72.56954606680523,72.56954606680523,0,0,0,140,40,142,2,7,0,0,0,0.0,0,418,0,486,1455,0,144,342,288,198,0.0,9.72,3.96,collision_intent:144;hipc_clear_bundle:3;hipc_entry:195;state:144,0.06000000000000005,0.052816901408450745,204,612.4142,483.6135,204,128.8007,completed,11.9755,10.6425,1.9566
5,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,72.45510967309009,72.45510967309009,3,3,3,149,40,145,8,8,2,2,0,0.0,0,404,0,491,1470,0,157,334,310,181,0.0,9.82,3.62,collision_intent:157;hipc_clear_bundle:5;hipc_entry:176;state:153,0.020000000000000018,0.03275862068965507,178,442.5174,331.9168,178,110.6006,completed,12.1825,11.1382,1.538
6,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,77.09108155804121,77.09108155804121,1,1,1,147,43,148,3,7,0,0,0,0.0,0,446,0,500,1497,0,151,349,302,198,0.0,10.0,3.96,collision_intent:151;hipc_clear_bundle:7;hipc_entry:191;state:151,0.08000000000000007,0.057432432432432456,212,500.2405,369.4458,212,130.7947,completed,12.6408,11.4428,3.361
7,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,84.06590112061214,84.06590112061214,4,4,4,162,47,155,11,9,2,2,0,0.0,0,482,0,535,1602,0,167,368,333,202,0.0,10.7,4.04,collision_intent:167;hipc_clear_bundle:3;hipc_entry:199;state:166,0.1100000000000001,0.03387096774193554,218,520.4036,382.9358,218,137.4678,completed,11.3584,10.076,4.4881
8,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,79.87887850865002,79.87887850865002,0,0,0,162,45,162,4,18,2,2,0,0.0,0,452,0,561,1680,0,167,394,333,228,0.0,11.22,4.56,collision_intent:167;hipc_clear_bundle:5;hipc_entry:223;state:166,0.1299999999999999,0.033950617283950546,186,531.4897,415.2866,186,116.2031,completed,12.4281,10.5411,1.9226
9,known_visit,HIPC,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_hipc_topk025,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,76.55577096816441,76.55577096816441,1,1,1,164,43,160,8,10,2,2,0,0.0,0,423,0,543,1626,0,170,373,338,205,0.0,10.86,4.1,collision_intent:170;hipc_clear_bundle:2;hipc_entry:203;state:168,0.020000000000000018,0.034375000000000044,158,474.6575,359.557,158,115.1005,completed,18.3488,16.5373,1.8115
